29-Mar-2012 ET,2012,275,0,Gdoc: Group Document,IEEE P802.16.1 Sponsor Ballot Recirculation #2: Cover Letter,Roger Marks (IEEE 802.16 WG),30-Mar-2012 00:36:21 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0275-00-Gdoc-ieee-p802-16-1-sponsor-ballot-recirculation-2-cover-letter.pdf,https://mentor.ieee.org/802.16/documents?n=16
29-Mar-2012 ET,2012,274,0,Gdoc: Group Document,IEEE P802.16Rev3 Sponsor Ballot Recirculation #2: Cover Letter,Roger Marks (IEEE 802.16 WG),30-Mar-2012 00:53:22 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0274-00-Gdoc-ieee-p802-16rev3-sponsor-ballot-recirculation-2-cover-letter.pdf,https://mentor.ieee.org/802.16/documents?n=16
20-Mar-2012 ET,2012,270,1,Gdoc: Group Document,Project Planning Committee Closing Report and Minutes - Session #78,Roger Marks (PPC),20-Mar-2012 13:17:19 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0270-01-Gdoc-project-planning-committee-closing-report-and-minutes-session-78.ppt,https://mentor.ieee.org/802.16/documents?n=16
19-Mar-2012 ET,2012,265,1,WGLS: WG Liaison Statement,LS to WiMAX Forum: Response to WiMAX Forum Liaison Statements IEEE 802.16-12-0218-00-WGLS,Roger Marks (IEEE 802.16 WG),19-Mar-2012 23:06:15 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0265-01-WGLS-ls-to-wimax-forum-response-to-wimax-forum-liaison-statements-ieee-802-16-12-0218-00-wgls.pdf,https://mentor.ieee.org/802.16/documents?n=16
19-Mar-2012 ET,2012,273,0,WGLS: WG Liaison Statement,LS to WiMAX Forum: IMT-2000 OFDMA TDD WMAN Submission toward Rev. 11 of Rec. ITU-R M.1457,Roger Marks (IEEE 802.16 WG),19-Mar-2012 23:05:53 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0273-00-WGLS-ls-to-wimax-forum-imt-2000-ofdma-tdd-wman-submission-toward-rev-11-of-rec-itu-r-m-1457.pdf,https://mentor.ieee.org/802.16/documents?n=16
19-Mar-2012 ET,2012,272,0,WGLS: WG Liaison Statement,LS to WATO: WirelessMAN-Advanced in Revision 1 of Rec. ITU-R M.2012,Roger Marks (IEEE 802.16 WG),19-Mar-2012 23:06:46 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0272-00-WGLS-ls-to-wato-wirelessman-advanced-in-revision-1-of-rec-itu-r-m-2012.pdf,https://mentor.ieee.org/802.16/documents?n=16
17-Mar-2012 ET,2012,269,1,Gdoc: Group Document,Conditional Approval Request for IEEE 802.16.1,Zheng Yan-Xiu (Maint TG),20-Mar-2012 13:12:35 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0269-01-Gdoc-conditional-approval-request-for-ieee-802-16-1.pdf,https://mentor.ieee.org/802.16/documents?n=16
17-Mar-2012 ET,2012,268,1,Gdoc: Group Document,Conditional Approval Request for IEEE 802.16Rev3,Zheng Yan-Xiu (Maint TG),19-Mar-2012 23:26:53 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0268-01-Gdoc-conditional-approval-request-for-ieee-802-16rev3.ppt,https://mentor.ieee.org/802.16/documents?n=16
16-Mar-2012 ET,2012,271,0,Gdoc: Group Document,Minutes of IEEE 802.16 Session #78,Harry Bims (IEEE 802.16 WG),05-Apr-2012 18:53:43 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0271-00-Gdoc-minutes-of-ieee-802-16-session-78.pdf,https://mentor.ieee.org/802.16/documents?n=16
15-Mar-2012 ET,2012,261,1,Gdoc: Group Document,ITU-R Liaison Group Closing Report for Session #78,Satoshi Imata (ITU-R Liaison G),15-Mar-2012 23:36:48 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0261-01-Gdoc-itu-r-liaison-group-closing-report-for-session-78.pptx,https://mentor.ieee.org/802.16/documents?n=16
15-Mar-2012 ET,2012,220,1,Gdoc: Group Document,GRIDMAN Closing Report for Session #78,Tim Godfrey (GRIDMAN Task Group),15-Mar-2012 23:26:52 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0220-01-Gdoc-gridman-closing-report-for-session-78.pptx,https://mentor.ieee.org/802.16/documents?n=16
15-Mar-2012 ET,2012,267,1,Gdoc: Group Document,Session #78 802.16 Maintenance Task Group Closing Plenary Report,Zheng Yan-Xiu (Maint TG),15-Mar-2012 23:19:38 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0267-01-Gdoc-session-78-802-16-maintenance-task-group-closing-plenary-report.ppt,https://mentor.ieee.org/802.16/documents?n=16
15-Mar-2012 ET,2012,228,1,Gdoc: Group Document,Session #78 802.16 M2M Task Group Closing Report,Jaesun Cha (M2M TG),15-Mar-2012 23:19:06 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0228-01-Gdoc-session-78-802-16-m2m-task-group-closing-report.ppt,https://mentor.ieee.org/802.16/documents?n=16
15-Mar-2012 ET,2012,270,0,Gdoc: Group Document,Project Planning Committee Closing Report and Minutes - Session #78,Roger Marks (PPC),15-Mar-2012 21:28:22 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0270-00-Gdoc-project-planning-committee-closing-report-and-minutes-session-78.ppt,https://mentor.ieee.org/802.16/documents?n=16
15-Mar-2012 ET,2012,269,0,Gdoc: Group Document,Conditional Approval Request for IEEE 802.16.1,Zheng Yan-Xiu (Maint TG),15-Mar-2012 21:34:10 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0269-00-Gdoc-conditional-approval-request-for-ieee-802-16-1.pdf,https://mentor.ieee.org/802.16/documents?n=16
15-Mar-2012 ET,2012,268,0,Gdoc: Group Document,Conditional Approval Request for IEEE 802.16Rev3,Zheng Yan-Xiu (Maint TG),19-Mar-2012 23:26:53 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0268-00-Gdoc-conditional-approval-request-for-ieee-802-16rev3.ppt,https://mentor.ieee.org/802.16/documents?n=16
15-Mar-2012 ET,2012,260,1,Gdoc: Group Document,IEEE 802.16 ITU-R Liaison Group Workplan,Satoshi Imata (ITU-R Liaison G),15-Mar-2012 20:29:54 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0260-01-Gdoc-ieee-802-16-itu-r-liaison-group-workplan.docx,https://mentor.ieee.org/802.16/documents?n=16
15-Mar-2012 ET,2012,267,0,Gdoc: Group Document,Session #78 802.16 Maintenance Task Group Closing Plenary Report,Zheng Yan-Xiu (Maint TG),15-Mar-2012 19:13:28 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0267-00-Gdoc-session-78-802-16-maintenance-task-group-closing-plenary-report.ppt,https://mentor.ieee.org/802.16/documents?n=16
15-Mar-2012 ET,2012,266,0,Gdoc: Group Document,Maintenance Task Group Session #78 Minutes,Zheng Yan-Xiu (Maint TG),15-Mar-2012 19:07:49 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0266-00-Gdoc-maintenance-task-group-session-78-minutes.doc,https://mentor.ieee.org/802.16/documents?n=16
15-Mar-2012 ET,2012,204,1,Gdoc: Group Document,IEEE P802.16.1/D4 Sponsor Ballot Recirc #1 Comments,Zheng Yan-Xiu (Maint TG),15-Mar-2012 19:04:56 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0204-01-Gdoc-ieee-p802-16-1-d4-sponsor-ballot-recirc-1-comments.cmt,https://mentor.ieee.org/802.16/documents?n=16
15-Mar-2012 ET,2012,203,1,Gdoc: Group Document,IEEE P802.16Rev3/D4 Sponsor Ballot Recirc #1 Comments,Zheng Yan-Xiu (Maint TG),15-Mar-2012 19:03:51 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0203-01-Gdoc-ieee-p802-16rev3-d4-sponsor-ballot-recirc-1-comments.cmt,https://mentor.ieee.org/802.16/documents?n=16
15-Mar-2012 ET,2012,265,0,WGLS: WG Liaison Statement,LS to WiMAX Forum: Response to WiMAX Forum Liaison Statements IEEE 802.16-12-0218-00-WGLS,Zheng Yan-Xiu (Maint TG),19-Mar-2012 23:06:15 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0265-00-WGLS-ls-to-wimax-forum-response-to-wimax-forum-liaison-statements-ieee-802-16-12-0218-00-wgls.docx,https://mentor.ieee.org/802.16/documents?n=16
15-Mar-2012 ET,2012,264,0,Gdoc: Group Document,Proposed Cont. to ITU-R WP 5D-Update Of WirelessMAN-Advanced RIT of Rec. M.2012 (Meeting Y),Satoshi Imata (ITU-R Liaison G),09-Jul-2012 10:45:43 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0264-00-Gdoc-proposed-cont-to-itu-r-wp-5d-update-of-wirelessman-advanced-rit-of-rec-m-2012-meeting-y.docx,https://mentor.ieee.org/802.16/documents?n=16
15-Mar-2012 ET,2012,251,2,Gdoc: Group Document,Proposed Draft Liaison Statement to ITU-R WP 5A on CRS,Satoshi Imata (ITU-R Liaison G),15-Mar-2012 18:22:52 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0251-02-Gdoc-proposed-draft-liaison-statement-to-itu-r-wp-5a-on-crs.docx,https://mentor.ieee.org/802.16/documents?n=16
15-Mar-2012 ET,2012,248,1,Gdoc: Group Document,Draft Contrib. to WP 5D toward Revision 11 of Rec. ITU- M.1457,Roger Marks (ITU-R Liaison Group),09-Jul-2012 10:46:07 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0248-01-Gdoc-draft-contrib-to-wp-5d-toward-revision-11-of-rec-itu-m-1457.zip,https://mentor.ieee.org/802.16/documents?n=16
15-Mar-2012 ET,2012,257,2,"01R0: P802.16.1, Rev 0",Clarification on UGS,Seho Kim (Samsung Electronics),15-Mar-2012 18:14:07 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0257-02-01R0-clarification-on-ugs.doc,https://mentor.ieee.org/802.16/documents?n=16
15-Mar-2012 ET,2012,257,1,"01R0: P802.16.1, Rev 0",Clarification on UGS,Seho Kim (Samsung Electronics),15-Mar-2012 18:07:44 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0257-01-01R0-clarification-on-ugs.doc,https://mentor.ieee.org/802.16/documents?n=16
15-Mar-2012 ET,2012,258,1,"01R0: P802.16.1, Rev 0",Clarification on coverage loss,Seho Kim (Samsung Electronics),15-Mar-2012 18:03:03 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0258-01-01R0-clarification-on-coverage-loss.doc,https://mentor.ieee.org/802.16/documents?n=16
15-Mar-2012 ET,2012,259,1,"01R0: P802.16.1, Rev 0",Clarification on ROHC,Seho Kim (Samsung Electronics),15-Mar-2012 18:02:01 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0259-01-01R0-clarification-on-rohc.doc,https://mentor.ieee.org/802.16/documents?n=16
15-Mar-2012 ET,2012,263,0,Gdoc: Group Document,P802.16.1b to RevCom: Conditional Approval,Jaesun Cha (M2M TG),15-Mar-2012 23:59:17 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0263-00-Gdoc-p802-16-1b-to-revcom-conditional-approval.ppt,https://mentor.ieee.org/802.16/documents?n=16
15-Mar-2012 ET,2012,262,0,Gdoc: Group Document,P802.16p to RevCom: Conditional Approval,Jaesun Cha (M2M TG),15-Mar-2012 23:58:53 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0262-00-Gdoc-p802-16p-to-revcom-conditional-approval.ppt,https://mentor.ieee.org/802.16/documents?n=16
15-Mar-2012 ET,2012,244,1,"01R0: P802.16.1, Rev 0",AMSID Privacy Support in S-SFH SP2,Seho Kim (Samsung Electronics),15-Mar-2012 17:26:59 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0244-01-01R0-amsid-privacy-support-in-s-sfh-sp2.doc,https://mentor.ieee.org/802.16/documents?n=16
15-Mar-2012 ET,2012,240,3,Gdoc: Group Document,Direct Handover between 16e BS and 16m ABS in Idle Mode,Zheng Yan-Xiu (Maint TG),15-Mar-2012 16:51:06 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0240-03-Gdoc-direct-handover-between-16e-bs-and-16m-abs-in-idle-mode.doc,https://mentor.ieee.org/802.16/documents?n=16
15-Mar-2012 ET,2012,261,0,Gdoc: Group Document,ITU-R Liaison Group Closing Report for Session #78,Satoshi Imata (ITU-R Liaison G),15-Mar-2012 20:39:19 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0261-00-Gdoc-itu-r-liaison-group-closing-report-for-session-78.pptx,https://mentor.ieee.org/802.16/documents?n=16
15-Mar-2012 ET,2012,260,0,Gdoc: Group Document,IEEE 802.16 ITU-R Liaison Group Workplan,Satoshi Imata (ITU-R Liaison G),15-Mar-2012 19:14:38 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0260-00-Gdoc-ieee-802-16-itu-r-liaison-group-workplan.docx,https://mentor.ieee.org/802.16/documents?n=16
15-Mar-2012 ET,2012,240,2,Gdoc: Group Document,Direct Handover between 16e BS and 16m ABS in Idle Mode,Zheng Yan-Xiu (Maint TG),15-Mar-2012 12:07:55 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0240-02-Gdoc-direct-handover-between-16e-bs-and-16m-abs-in-idle-mode.doc,https://mentor.ieee.org/802.16/documents?n=16
15-Mar-2012 ET,2012,259,0,"01R0: P802.16.1, Rev 0",Clarification on ROHC,Seho Kim (Samsung Electronics),15-Mar-2012 11:55:47 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0259-00-01R0-clarification-on-rohc.doc,https://mentor.ieee.org/802.16/documents?n=16
15-Mar-2012 ET,2012,258,0,"01R0: P802.16.1, Rev 0",Clarification on coverage loss,Seho Kim (Samsung Electronics),15-Mar-2012 11:54:28 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0258-00-01R0-clarification-on-coverage-loss.doc,https://mentor.ieee.org/802.16/documents?n=16
15-Mar-2012 ET,2012,257,0,"01R0: P802.16.1, Rev 0",Clarification on UGS,Seho Kim (Samsung Electronics),15-Mar-2012 11:51:52 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0257-00-01R0-clarification-on-ugs.doc,https://mentor.ieee.org/802.16/documents?n=16
15-Mar-2012 ET,2012,255,0,Gdoc: Group Document,Draft LS to WiMAX Forum: IMT-2000 OFDMA TDD WMAN Submission toward Rev. 11 of Rec. ITU-M.1457,Roger Marks (Consensii LLC),19-Mar-2012 22:11:08 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0255-00-Gdoc-draft-ls-to-wimax-forum-imt-2000-ofdma-tdd-wman-submission-toward-rev-11-of-rec-itu-m-1457.docx,https://mentor.ieee.org/802.16/documents?n=16
15-Mar-2012 ET,2012,251,1,Gdoc: Group Document,Proposed Draft Liaison Statement to ITU-R WP 5A on CRS,Satoshi Imata (ITU-R Liaison G),15-Mar-2012 05:49:06 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0251-01-Gdoc-proposed-draft-liaison-statement-to-itu-r-wp-5a-on-crs.docx,https://mentor.ieee.org/802.16/documents?n=16
15-Mar-2012 ET,2012,254,0,Gdoc: Group Document,Draft Statement to WATO members regarding WirelessMAN-Advanced in Rev. 1 of Rec. ITU-R M.2012,Roger Marks (Consensii LLC),19-Mar-2012 22:10:49 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0254-00-Gdoc-draft-statement-to-wato-members-regarding-wirelessman-advanced-in-rev-1-of-rec-itu-r-m-2012.docx,https://mentor.ieee.org/802.16/documents?n=16
14-Mar-2012 ET,2012,190,1,"01R0: P802.16.1, Rev 0",Clarification on Group Resource Allocation for UL,"Jisoo Park, Sookjin Lee (ETRI), Seho Kim, Hyunjeong Kang (Samsung Electronics Co., Ltd.)",14-Mar-2012 23:25:57 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0190-01-01R0-clarification-on-group-resource-allocation-for-ul.docx,https://mentor.ieee.org/802.16/documents?n=16
14-Mar-2012 ET,2012,206,2,Gdoc: Group Document,IEEE P802.16p/D3 Sponsor Ballot Comments,Jaesun Cha (M2M TG),14-Mar-2012 22:45:09 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0206-02-Gdoc-ieee-p802-16p-d3-sponsor-ballot-comments.cmt,https://mentor.ieee.org/802.16/documents?n=16
14-Mar-2012 ET,2012,224,3,Gdoc: Group Document,IEEE P802.16.1b/D2 Sponsor Ballot Comments,Jaesun Cha (M2M TG),14-Mar-2012 22:41:45 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0224-03-Gdoc-ieee-p802-16-1b-d2-sponsor-ballot-comments.cmt,https://mentor.ieee.org/802.16/documents?n=16
14-Mar-2012 ET,2012,250,5,010b: P802.16.1b,Clean-up to the Indication of Dedicated Ranging Channel Allocation,Giwon Park (LG Electronics),14-Mar-2012 22:19:51 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0250-05-010b-clean-up-to-the-indication-of-dedicated-ranging-channel-allocation.doc,https://mentor.ieee.org/802.16/documents?n=16
14-Mar-2012 ET,2012,252,0,Gdoc: Group Document,Minutes of GRIDMAN TG at Session #78 (Waikoloa),Tim Godfrey (GRIDMAN Task Group),15-Mar-2012 23:30:21 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0252-00-Gdoc-minutes-of-gridman-tg-at-session-78-waikoloa.doc,https://mentor.ieee.org/802.16/documents?n=16
14-Mar-2012 ET,2012,219,1,Gdoc: Group Document,GRIDMAN Opening Report for Session #78,Tim Godfrey (GRIDMAN Task Group),14-Mar-2012 20:20:36 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0219-01-Gdoc-gridman-opening-report-for-session-78.pptx,https://mentor.ieee.org/802.16/documents?n=16
14-Mar-2012 ET,2012,251,0,Gdoc: Group Document,Proposed Draft Liaison Statement to ITU-R WP 5A on CRS,Satoshi Imata (ITU-R Liaison G),14-Mar-2012 20:19:54 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0251-00-Gdoc-proposed-draft-liaison-statement-to-itu-r-wp-5a-on-crs.docx,https://mentor.ieee.org/802.16/documents?n=16
14-Mar-2012 ET,2012,202,3,Gdoc: Group Document,Commentary database for LB38 (802.16.1a),Tim Godfrey (GRIDMAN Task Group),14-Mar-2012 20:04:32 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0202-03-Gdoc-commentary-database-for-lb38-802-16-1a.cmt,https://mentor.ieee.org/802.16/documents?n=16
14-Mar-2012 ET,2012,201,3,Gdoc: Group Document,Commentary database for LB37 (802.16n),Tim Godfrey (GRIDMAN Task Group),14-Mar-2012 20:04:01 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0201-03-Gdoc-commentary-database-for-lb37-802-16n.cmt,https://mentor.ieee.org/802.16/documents?n=16
14-Mar-2012 ET,2012,183,1,010a: P802.16.1a,Clarification on AAI-PKM-REQ/RSP message over IEEE 802.16.1a,"Eunkyung Kim, Sungcheol Chang, Won-Ik Kim, Seokki Kim, Sungkyung Kim, Miyoung Yun, Hyun Lee, Chulsik Yoon, Kwangjae Lim (ETRI)",14-Mar-2012 19:38:39 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0183-01-010a-clarification-on-aai-pkm-req-rsp-message-over-ieee-802-16-1a.pdf,https://mentor.ieee.org/802.16/documents?n=16
14-Mar-2012 ET,2012,210,5,010b: P802.16.1b,clarification on ranging backoff window indicator,Soojung Jung(ETRI),14-Mar-2012 19:42:42 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0210-05-010b-clarification-on-ranging-backoff-window-indicator.doc,https://mentor.ieee.org/802.16/documents?n=16
14-Mar-2012 ET,2012,250,4,010b: P802.16.1b,Clean-up to the Indication of Dedicated Ranging Channel Allocation,Giwon Park (LG Electronics),14-Mar-2012 17:52:21 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0250-04-010b-clean-up-to-the-indication-of-dedicated-ranging-channel-allocation.doc,https://mentor.ieee.org/802.16/documents?n=16
14-Mar-2012 ET,2012,210,4,010b: P802.16.1b,clarification on ranging backoff window indicator,Soojung Jung(ETRI),14-Mar-2012 17:49:34 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0210-04-010b-clarification-on-ranging-backoff-window-indicator.doc,https://mentor.ieee.org/802.16/documents?n=16
14-Mar-2012 ET,2012,250,3,010b: P802.16.1b,Clean-up to the Indication of Dedicated Ranging Channel Allocation,Giwon Park (LG Electronics),14-Mar-2012 17:43:47 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0250-03-010b-clean-up-to-the-indication-of-dedicated-ranging-channel-allocation.doc,https://mentor.ieee.org/802.16/documents?n=16
14-Mar-2012 ET,2012,149,2,000p: P802.16p,Clarifying T32timer for network reentry based on group delegate,"Lei Zhou, Xufeng Zheng, Hai Wang,Hyunjeong Kang, Jaeweon Cho, Rakesh Taori(Samsung Electronics)",14-Mar-2012 17:40:32 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0149-02-000p-clarifying-t32timer-for-network-reentry-based-on-group-delegate.docx,https://mentor.ieee.org/802.16/documents?n=16
14-Mar-2012 ET,2012,210,3,010b: P802.16.1b,clarification on ranging backoff window indicator,Soojung Jung(ETRI),14-Mar-2012 17:30:31 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0210-03-010b-clarification-on-ranging-backoff-window-indicator.doc,https://mentor.ieee.org/802.16/documents?n=16
14-Mar-2012 ET,2012,250,2,010b: P802.16.1b,Clean-up to the Indication of Dedicated Ranging Channel Allocation,Giwon Park (LG Electronics),14-Mar-2012 17:09:42 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0250-02-010b-clean-up-to-the-indication-of-dedicated-ranging-channel-allocation.doc,https://mentor.ieee.org/802.16/documents?n=16
14-Mar-2012 ET,2012,250,1,010b: P802.16.1b,Clean-up to the Indication of Dedicated Ranging Channel Allocation,Giwon Park (LG Electronics),14-Mar-2012 16:51:34 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0250-01-010b-clean-up-to-the-indication-of-dedicated-ranging-channel-allocation.doc,https://mentor.ieee.org/802.16/documents?n=16
14-Mar-2012 ET,2012,250,0,010b: P802.16.1b,Clean-up to the Indication of Dedicated Ranging Channel Allocation,LG Electronics,14-Mar-2012 16:49:31 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0250-00-010b-clean-up-to-the-indication-of-dedicated-ranging-channel-allocation.doc,https://mentor.ieee.org/802.16/documents?n=16
14-Mar-2012 ET,2012,155,3,000n: P802.16n,Missing parameters for HR-MS paging,Eldad Zeira and Anh Tuan Hoang (Interdigital & I2R),14-Mar-2012 16:24:31 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0155-03-000n-missing-parameters-for-hr-ms-paging.doc,https://mentor.ieee.org/802.16/documents?n=16
14-Mar-2012 ET,2012,149,1,000p: P802.16p,Clarifying T32timer for network reentry based on group delegate,"Lei Zhou, Xufeng Zheng, Hai Wang,Hyunjeong Kang, Jaeweon Cho, Rakesh Taori(Samsung Electronics)",14-Mar-2012 15:59:29 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0149-01-000p-clarifying-t32timer-for-network-reentry-based-on-group-delegate.docx,https://mentor.ieee.org/802.16/documents?n=16
14-Mar-2012 ET,2012,151,1,010b: P802.16.1b,Clarifying T32timer for network reentry based on group delegate,"Lei Zhou, Xufeng Zheng, Hai Wang,Hyunjeong Kang, Jaeweon Cho, Rakesh Taori(Samsung Electronics)",14-Mar-2012 15:56:47 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0151-01-010b-clarifying-t32timer-for-network-reentry-based-on-group-delegate.docx,https://mentor.ieee.org/802.16/documents?n=16
14-Mar-2012 ET,2012,249,0,Gdoc: Group Document,Project Planning Committee Agenda - Session #78,Roger Marks (PPC),14-Mar-2012 13:40:43 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0249-00-Gdoc-project-planning-committee-agenda-session-78.pdf,https://mentor.ieee.org/802.16/documents?n=16
14-Mar-2012 ET,2012,222,1,Gcon: Group Contribution,Next Directions for IEEE 802.16 Working Group,Roger Marks (Consensii LLC),14-Mar-2012 13:28:05 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0222-01-Gcon-next-directions-for-ieee-802-16-working-group.pdf,https://mentor.ieee.org/802.16/documents?n=16
14-Mar-2012 ET,2012,248,0,Gdoc: Group Document,Draft Contrib. to WP 5D toward Revision 11 of Rec. ITU- M.1457,Roger Marks (ITU-R Liaison Group),09-Jul-2012 10:46:07 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0248-00-Gdoc-draft-contrib-to-wp-5d-toward-revision-11-of-rec-itu-m-1457.zip,https://mentor.ieee.org/802.16/documents?n=16
14-Mar-2012 ET,2012,247,0,010b: P802.16.1b,Clean-up to the Indication of Dedicated Ranging Channel Allocation,Ming-Hung Tao (ITRI),14-Mar-2012 03:40:36 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0247-00-010b-clean-up-to-the-indication-of-dedicated-ranging-channel-allocation.doc,https://mentor.ieee.org/802.16/documents?n=16
14-Mar-2012 ET,2012,161,1,000p: P802.16p,Text Clean-up for Selection of M2M Group Delegate,Ping-Heng Kuo (ITRI),14-Mar-2012 02:24:26 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0161-01-000p-text-clean-up-for-selection-of-m2m-group-delegate.doc,https://mentor.ieee.org/802.16/documents?n=17
14-Mar-2012 ET,2012,214,3,010b: P802.16.1b,Cleanup of Group Delegate Sections,Jaesun Cha (ETRI),14-Mar-2012 02:13:31 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0214-03-010b-cleanup-of-group-delegate-sections.docx,https://mentor.ieee.org/802.16/documents?n=17
14-Mar-2012 ET,2012,241,1,Gdoc: Group Document,ARQ Parameters Update for Direct Handover from 16e BS to 16m ABS,Zheng Yan-Xiu (Maint TG),14-Mar-2012 01:23:38 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0241-01-Gdoc-arq-parameters-update-for-direct-handover-from-16e-bs-to-16m-abs.doc,https://mentor.ieee.org/802.16/documents?n=17
14-Mar-2012 ET,2012,240,1,Gdoc: Group Document,Direct Handover between 16e BS and 16m ABS in Idle Mode,Zheng Yan-Xiu (Maint TG),14-Mar-2012 01:23:19 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0240-01-Gdoc-direct-handover-between-16e-bs-and-16m-abs-in-idle-mode.doc,https://mentor.ieee.org/802.16/documents?n=17
14-Mar-2012 ET,2012,239,1,Gdoc: Group Document,Paging Cycle Request in AAI-DREG-REQ,Zheng Yan-Xiu (Maint TG),14-Mar-2012 01:21:58 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0239-01-Gdoc-paging-cycle-request-in-aai-dreg-req.doc,https://mentor.ieee.org/802.16/documents?n=17
14-Mar-2012 ET,2012,238,1,Gdoc: Group Document,Modulation Order Table for Subframe Type-3,Zheng Yan-Xiu (Maint TG),14-Mar-2012 01:21:41 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0238-01-Gdoc-modulation-order-table-for-subframe-type-3.doc,https://mentor.ieee.org/802.16/documents?n=17
14-Mar-2012 ET,2012,237,1,Gdoc: Group Document,Number of ACID in Multicarrier,Zheng Yan-Xiu (Maint TG),14-Mar-2012 01:21:16 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0237-01-Gdoc-number-of-acid-in-multicarrier.doc,https://mentor.ieee.org/802.16/documents?n=17
14-Mar-2012 ET,2012,235,1,Gdoc: Group Document,Non-Adaptive Precoding in Mixed Mode,Zheng Yan-Xiu (Maint TG),14-Mar-2012 01:20:54 ET,https://mentor.ieee.org/802.16/dcn/12/16-12-0235-01-Gdoc-non-adaptive-precoding-in-mixed-mode.doc,https://mentor.ieee.org/802.16/documents?n=17
